"screen_name","gender","user_followers_count","post_date","text","text_cleaned","polarity","tweet_length","relevance_score"
"dimars525","male",506,"2020-11-04T06:41:54Z","  Patuh Prokes Agar Selamat"," patuh prokes selamat","positive",6,0.02617313
"arif_rhakim","male",1981,"2020-11-04T06:41:56Z","Bahlil Lahadalia Siap Ladeni Debat Terbuka Soal    ","bahlil lahadalia ladeni debat terbuka ","negative",8,0.00116976
"dimars525","male",506,"2020-11-04T06:42:02Z"," Patuh Prokes Agar Selamat  "," patuh prokes selamat ","positive",5,0.02617313
"puanjelata","female",21,"2020-11-04T06:41:47Z"," buku kumpulan seri omnibus law"," buku kumpulan seri omnibus law","positive",5,0.10753813
"ReflyZone","female",3241,"2020-11-04T06:43:10Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"Fatakhuroji2","male",1963,"2020-11-04T06:42:45Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"CNNIDdaily","female",153967,"2020-11-04T06:45:00Z","Aliansi gerakan buruh bersama rakyat atau Gebrak menilai bahwa ide pembangkangan sipil adalah langkah yang tepat untuk menolak Omnibus Law Cipta Kerja  karena aksi demonstrasi turun ke jalan tak lagi mendapat respon positif dari pemerintah  ","aliansi gerakan buruh rakyat gebrak menilai ide pembangkangan sipil langkah menolak omnibus law cipta kerja aksi demonstrasi turun jalan respon positif pemerintah ","negative",36,0.18542762
"andi_achilles","female",1893,"2020-11-04T06:44:00Z","Presiden Jokowi Teken UU Cipta Kerja  Masyarakat Adat  Siaga  Jaga Wilayah Adatmu   oleh Omnibus Law  maka ancaman bertambah kuat di wilayah2 adat  Perampasan Wilayah  Kriminalisasi  Pemiskinan  Peminggiran penduduk asli  ","presiden jokowi teken uu cipta kerja masyarakat adat siaga jaga wilayah adatmu omnibus law ancaman bertambah kuat wilayah adat perampasan wilayah kriminalisasi pemiskinan peminggiran penduduk asli ","positive",31,0.23457956
"KavindraOemar","female",4062,"2020-11-04T06:42:50Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"GusMiko1","male",1061,"2020-11-04T06:44:45Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"PutraDa76962984","male",24,"2020-11-04T06:45:07Z","Omnibus Law untuk UMKM Maju  ","omnibus law umkm maju ","positive",6,0.11941556
"JoshuaSasono","male",1,"2020-11-04T06:45:10Z","tujuan omnibus law untuk memberantas korupsi dalam aneka perizinan dalam bisnis dan investasi di Indonesia ","tujuan omnibus law memberantas korupsi aneka perizinan bisnis investasi indonesia ","positive",15,0.12415081
"Danang35778801","male",0,"2020-11-04T06:44:31Z","Kronologi UU Omnibus Law Cipta Kerja Disahkan Jokowi hingga Ditemukan Typo ","kronologi uu omnibus law cipta kerja disahkan jokowi ditemukan typo ","positive",11,0.19753003
"Melodi_00","female",6,"2020-11-04T06:43:44Z"," Dukung Uu Omnibus Law "," dukung uu omnibus law ","positive",5,0.11489404
"RBonafida","female",1497,"2020-11-04T06:45:37Z","OBL Jokowi Terpercaya  5 Hal besar dlm klaster Ketenagakerjaan yg di sampaikan oleh Pak Jokowi  yg mungkin blm di pahami karena disinformasi perihal UU Sapu Jagat ini sehingga termakan Hoax dan terjadinya demonstrasi ","obl jokowi terpercaya dlm klaster ketenagakerjaan yg jokowi yg blm pahami disinformasi perihal uu sapu jagat termakan hoax demonstrasi ","positive",34,0.08220858
"bayigorilla","male",81,"2020-11-04T06:45:39Z","Omnibus Law dianggap sebagai undang undang anti demokrasi  Ironisnya pertamakali eksis di Tanah Paman Sam yang acap mempromosikan demokrasi  ","omnibus law dianggap undang undang anti demokrasi ironisnya pertamakali eksis tanah paman sam acap mempromosikan demokrasi ","positive",18,0.11514151
"kabarpolitik","female",17828,"2020-11-04T06:45:49Z","Soal Omnibus Law  Yusril  Pemerintah dan DPR Harus Argumentatif di  MK "," omnibus law yusril pemerintah dpr argumentatif mk ","negative",10,0.11174472
"ManaoFlorius","male",506,"2020-11-04T06:45:49Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"Nabillanajmii","female",975,"2020-11-04T06:46:29Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"GrandLight88","male",1320,"2020-11-04T06:47:45Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"LILApama2011","male",13713,"2020-11-04T06:48:29Z","Omnibus Law UU Cipta Kerja  rantai pasok yang terhubung digital akan pemulihan ekonomi  PEN   Prokes Agar Selamat ","omnibus law uu cipta kerja rantai pasok terhubung digital pemulihan ekonomi pen prokes selamat ","positive",24,0.2020853
"FigoFico","female",11387,"2020-11-04T06:46:22Z","2    Hukum dan Hak Asasi Manusia Yasonna Laoly menyebut UU Cipta Kerja ini sangat reformatif dan fenomenal karena merupakan UU pertama yg dibentuk dg metode omnibus law  "," hukum hak asasi manusia yasonna laoly menyebut uu cipta kerja reformatif fenomenal uu yg dibentuk dg metode omnibus law ","positive",28,0.18461779
"stevankresonia","female",457,"2020-11-04T06:47:56Z","Sebaiknya Pemerintah membuat BUKU TAFSIR uu omnisbus law Omnibus Law terdiri dari 1 187 halaman maka sebaiknya Buku Tafsir terdiri dari 10 ribu halaman ada yg ragu dan ga jelas silahkan baca BUKU TAFSIR     "," pemerintah buku tafsir uu omnisbus law omnibus law halaman buku tafsir ribu halaman yg ragu ga silahkan baca buku tafsir ","negative",33,0.1835493
"AmalinaMaruto","male",0,"2020-11-04T06:47:00Z","Dalam UU Cipta Kerja ini  paling tidak dua dari lima asas Omnibus Law sangat berdampak positif kepada perbankan  "," uu cipta kerja asas omnibus law berdampak positif perbankan ","negative",19,0.17891527
"kabarpol","male",71,"2020-11-04T06:45:51Z","Soal Omnibus Law  Yusril  Pemerintah dan DPR Harus Argumentatif di  MK "," omnibus law yusril pemerintah dpr argumentatif mk ","negative",10,0.11174472
"seputarinfoindo","male",22,"2020-11-04T06:49:44Z","Omnibus Law UU Cipta Kerja  rantai pasok yang terhubung digital akan pemulihan ekonomi  PEN   Prokes Agar Selamat ","omnibus law uu cipta kerja rantai pasok terhubung digital pemulihan ekonomi pen prokes selamat ","positive",24,0.2020853
"HernawanPriyono","male",168,"2020-11-04T06:50:07Z","Ketua Baleg DPR Supratman Andi Agtas mengatakan tak ingin membahas kilas balik ihwal kesalahan dalam omnibus law Cipta Kerja  Intinya  kata dia  Baleg mengakui ada kekeliruan dan menyarankan koreksi secara bersama   ","ketua baleg dpr supratman andi agtas membahas kilas ihwal kesalahan omnibus law cipta kerja intinya baleg mengakui kekeliruan menyarankan koreksi ","negative",32,0.17299903
"baca_pesan","female",116,"2020-11-04T06:49:02Z","Polisi Kantongi Identitas Pelempar Bom Molotov Saat Demo Omnibus Law  ","polisi kantongi identitas pelempar bom molotov demo omnibus law ","positive",10,0.10871914
"seruanhl","male",18775,"2020-11-04T06:50:17Z","Omnibus Law UU Cipta Kerja  rantai pasok yang terhubung digital akan pemulihan ekonomi  PEN   Prokes Agar Selamat ","omnibus law uu cipta kerja rantai pasok terhubung digital pemulihan ekonomi pen prokes selamat ","positive",24,0.2020853
"consulting_sf","male",8,"2020-11-04T06:50:43Z","  DPR telah mengesahkan Omnibus Law UU Cipta Kerja pada 5 Oktober lalu  Setelah itu  Presiden Jokowi meneken beleid tersebut dengan diundangkan menjadi UU nomor 11 tahun 2020 tentang Cipta Kerja  "," dpr mengesahkan omnibus law uu cipta kerja oktober presiden jokowi meneken beleid diundangkan uu nomor cipta kerja ","negative",28,0.28080711
"NayDonuts","female",10231,"2020-11-04T06:50:27Z","Omnibus Law UU Cipta Kerja  rantai pasok yang terhubung digital akan pemulihan ekonomi  PEN   Prokes Agar Selamat ","omnibus law uu cipta kerja rantai pasok terhubung digital pemulihan ekonomi pen prokes selamat ","positive",24,0.2020853
"AyiIsmail4","female",1691,"2020-11-04T06:49:48Z","Arteria Dahlan mengaku bingung dgn kejanggalan yg ditemukan dlm naskah omnibus law yang telah diteken Presiden Jokowi  bukan cuma Bingung  tapi bikin Asam Lambung gw naik juga  ","arteria dahlan mengaku bingung dgn kejanggalan yg ditemukan dlm naskah omnibus law diteken presiden jokowi bingung bikin asam lambung gw ","positive",28,0.15405812
"ayu_us","female",541,"2020-11-04T06:50:30Z"," Patuh Prokes Agar Selamat "," patuh prokes selamat ","positive",5,0.02617313
"banyoelangit","male",362,"2020-11-04T06:50:22Z","Semoga masih banyak orang baik dinegeri ini","semoga orang dinegeri ","positive",7,0.00221577
"DinaCitra17","female",1,"2020-11-04T06:51:29Z","Nah ini nih info penting Law Berikan Kemudahan bagi Sektor Koperasi dan UMKM  via "," nih info law kemudahan sektor koperasi umkm via ","positive",15,0.12205875
"aburatafal","male",343,"2020-11-04T06:51:31Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"NayDonuts","female",10231,"2020-11-04T06:52:15Z","Terobosan melalui Omnibus Law UU Kerja ini penting bagi negara  yg butuh industri padat Menjadi harapan besar untuk Indonesia maju dgn tujuan peningkatan investasi  memudahkan penciptaan lapangan kerja  Prokes Agar Selamat ","terobosan omnibus law uu kerja negara yg butuh industri padat harapan indonesia maju dgn tujuan peningkatan investasi memudahkan penciptaan lapangan kerja prokes selamat ","positive",37,0.26638771
"AEPishere","",3001,"2020-11-04T06:52:44Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"seputarinfoindo","male",22,"2020-11-04T06:51:21Z","Omnibus Law UU Cipta Kerja memberikan efisiensi pelayanan sesuai dgn NSPK serta mengintegrasikannya dlm sistem perizinan elektronik Online Single Submission  OSS   Prokes Agar Selamat ","omnibus law uu cipta kerja efisiensi pelayanan sesuai dgn nspk mengintegrasikannya dlm sistem perizinan elektronik online single submission oss prokes selamat ","positive",26,0.19926215
"_bukanjudullagu","male",456,"2020-11-04T06:51:11Z","Buka Mata   62 Menit Operasi Pembakaran Halte Sarinah CCTV dan video pengamatan menggambarkan bahwa pelaku sedari awal memang berniat membakar Halte TransJakarta saat demonstrasi menolak UU Omnibus Law pada 8 Oktober 2020 ","buka mata menit operasi pembakaran halte sarinah cctv video pengamatan menggambarkan pelaku sedari berniat membakar halte transjakarta demonstrasi menolak uu omnibus law oktober ","negative",30,0.11176725
"CemonkNew","male",93,"2020-11-04T06:52:31Z","Ketua Baleg DPR Supratman Andi Agtas mengatakan tak ingin membahas kilas balik ihwal kesalahan dalam omnibus law Cipta Kerja  Intinya  kata dia  Baleg mengakui ada kekeliruan dan menyarankan koreksi secara bersama   ","ketua baleg dpr supratman andi agtas membahas kilas ihwal kesalahan omnibus law cipta kerja intinya baleg mengakui kekeliruan menyarankan koreksi ","negative",32,0.17299903
"shivaulhaq","male",633,"2020-11-04T06:52:01Z","    Omnibus  Law akan meningkatkan ekonomi Indonesia di masa datang  Hanya yang takut pada perubahan yang anti pada Omnibus Law     kata Irma Chaniago  "," omnibus law meningkatkan ekonomi indonesia takut perubahan anti omnibus law irma chaniago ","negative",21,0.11957304
"Udien_Marbot","male",4084,"2020-11-04T06:51:53Z","Perubahan dan terobosan baru melalui UU Cipta Kerja atau Omnibus Law meliputi semua sektor   sektor ketenagakerjaan  ","perubahan terobosan uu cipta kerja omnibus law meliputi sektor sektor ketenagakerjaan ","positive",18,0.18192962
"CNNIndonesia","female",1285907,"2020-11-04T06:52:37Z","Kekeliruan Omnibus Law Melunturkan Kepastian Hukum ","kekeliruan omnibus law melunturkan kepastian hukum ","positive",6,0.11288073
"MamiaAja","",7802,"2020-11-04T06:52:53Z","Menteri  Yasonna Laoly menyebut UU Cipta Kerja yang sudah resmi ditandatangani oleh Presiden  sebagai lompatan besar dalam sejarah hukum Indonesia  Yasonna juga menyebut omnibus law UU Cipta Kerja ini menjadi terobosan kreatif  ","menteri yasonna laoly menyebut uu cipta kerja resmi ditandatangani presiden lompatan sejarah hukum indonesia yasonna menyebut omnibus law uu cipta kerja terobosan kreatif ","positive",33,0.27618436
"NayDonuts","female",10231,"2020-11-04T06:52:55Z","Omnibus Law UU Cipta Kerja memberikan efisiensi pelayanan sesuai dgn NSPK serta mengintegrasikannya dlm sistem perizinan elektronik Online Single Submission  OSS   Prokes Agar Selamat ","omnibus law uu cipta kerja efisiensi pelayanan sesuai dgn nspk mengintegrasikannya dlm sistem perizinan elektronik online single submission oss prokes selamat ","positive",26,0.19926215
"NayDonuts","female",10231,"2020-11-04T06:54:46Z","Tujuan dr Omnibus Law UU Ciptaker adlh utk membuka lapangan kerja yg seluas luasnya bagi masyarakat  sekaligus mendorong pertumbuhan ekonomi nasional Prokes Agar Selamat ","tujuan dr omnibus law uu ciptaker adlh utk membuka lapangan kerja yg seluas luasnya masyarakat mendorong pertumbuhan ekonomi nasional prokes selamat ","positive",25,0.19056779
"JawaSandho","female",306,"2020-11-04T06:54:47Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"Markonah76","female",15494,"2020-11-04T06:55:46Z","2    Hukum dan Hak Asasi Manusia Yasonna Laoly menyebut UU Cipta Kerja ini sangat reformatif dan fenomenal karena merupakan UU pertama yg dibentuk dg metode omnibus law  "," hukum hak asasi manusia yasonna laoly menyebut uu cipta kerja reformatif fenomenal uu yg dibentuk dg metode omnibus law ","positive",28,0.18461779
"Bambang29629301","male",0,"2020-11-04T06:55:49Z","Hal ini akan dicatat dlm sejarah saat generasi muda melihat dampak kerusakan UU Omnibus Law nantinya  Perjuangan di Parlemen kian berat karena bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan RUU OBL jd UU  bisa jadi preseden buruk "," dicatat dlm sejarah generasi muda dampak kerusakan uu omnibus law perjuangan parlemen kian berat bersatunya eksekutif dgn partai pendukung koalisi yg sukses mengegolkan ruu obl jd uu preseden buruk ","positive",39,0.13714179
"NayDonuts","female",10231,"2020-11-04T06:53:48Z","Dengan kemudahan berinvestasi melalui Omnibus Law UU Ciptaker  maka akan tercipta lapangan kerja baru bagi angkatan kerja baru yang produktif Prokes Agar Selamat "," kemudahan berinvestasi omnibus law uu ciptaker tercipta lapangan kerja angkatan kerja produktif prokes selamat ","positive",25,0.21731453
"DinaCitra17","female",1,"2020-11-04T06:53:51Z","Semoga  makin maju Indonesiaku Law UU Cipta Kerja Bakal Perkuat KUMKM dalam Rantai Pasok ","semoga maju indonesiaku law uu cipta kerja perkuat kumkm rantai pasok ","positive",16,0.177903
"NayDonuts","female",10231,"2020-11-04T06:54:15Z","Pakar Hukum  Prof  Romli Atmasasmita menilai  Omnibus Law UU Cipta Kerja menutup celah korupsi di birokrasi dgn memangkas perizinan berinvestasi Prokes Agar Selamat ","pakar hukum prof romli atmasasmita menilai omnibus law uu cipta kerja menutup celah korupsi birokrasi dgn memangkas perizinan berinvestasi prokes selamat ","positive",25,0.21146577
"alghaaane","male",35,"2020-11-04T06:54:52Z","2    Hukum dan Hak Asasi Manusia Yasonna Laoly menyebut UU Cipta Kerja ini sangat reformatif dan fenomenal karena merupakan UU pertama yg dibentuk dg metode omnibus law  "," hukum hak asasi manusia yasonna laoly menyebut uu cipta kerja reformatif fenomenal uu yg dibentuk dg metode omnibus law ","positive",28,0.18461779
"Nanangokky1","female",103,"2020-11-04T06:53:27Z","Pengakuan yang tak terbantah       ningrat  konglomerat  Presiden Terkuat  Law  Dahlan  Jokowi Presiden Terkuat dalam 22 Tahun  ","pengakuan terbantah ningrat konglomerat presiden terkuat law dahlan jokowi presiden terkuat ","negative",21,0.17170556
"Shera_Ke","female",1001,"2020-11-04T06:53:11Z"," Jokowi punya UU Sakti Omnibus Law berhasil    bersama Jokowi Indonesia akan maju   dibawah ini"," jokowi uu sakti omnibus law berhasil jokowi indonesia maju dibawah ","positive",16,0.14229315
"Paltiwest","male",14641,"2020-11-04T06:58:00Z","Omnibus Law akan memberikan kemudahan bagi para pelaku usaha mikro  kecil  dan menengah  UMKM   Bahkan  dengan adanya UU tersebut pelaku UMKM bisa menyerap lebih banyak tenaga kerja serta pembentukan koperasi bisa lebih mudah  Prokes Agar Selamat ","omnibus law kemudahan pelaku usaha mikro menengah umkm uu pelaku umkm menyerap tenaga kerja pembentukan koperasi mudah prokes selamat ","positive",38,0.19782245
"Bams_2ng","male",1351,"2020-11-04T06:58:01Z","Omnibus Law UU Cipta Kerja  rantai pasok yang terhubung digital akan pemulihan ekonomi  PEN   Prokes Agar Selamat ","omnibus law uu cipta kerja rantai pasok terhubung digital pemulihan ekonomi pen prokes selamat ","positive",24,0.2020853
"ayu_us","female",541,"2020-11-04T06:58:01Z","Omnibus Law UU Cipta Kerja Bakal Perkuat KUMKM dalam Rantai Pasok  Patuh Prokes Agar Selamat ","omnibus law uu cipta kerja perkuat kumkm rantai pasok patuh prokes selamat ","positive",16,0.19475188
"Widyarenee_","female",934,"2020-11-04T06:59:00Z","Omnibus Law UU Ciptaker mampu memajukan ekonomi Pasca Pandemi  baleid yg menyatukan revisi sejumlah UU berarti akan menarik investasi masuk  membuka lapangan kerja bagi masyarakat    amp  inilah awal kemajuan ekonomi   smua bergerak       ","omnibus law uu ciptaker memajukan ekonomi pasca pandemi baleid yg menyatukan revisi uu menarik investasi masuk membuka lapangan kerja masyarakat amp kemajuan ekonomi smua bergerak ","positive",35,0.17611464
"TIIndonesia","female",9973,"2020-11-04T06:59:05Z","Akan berlangsung Omnibus Law   Perspeksif Lingkungan vs Akuntabilitas Korporasi  Silahkan merapat di kanal FB   "," omnibus law perspeksif lingkungan vs akuntabilitas korporasi silahkan merapat kanal fb ","positive",16,0.10943898
"ayu_us","female",541,"2020-11-04T06:57:21Z","Omnibus Law Berikan Kemudahan bagi Sektor Koperasi dan UMKM  Prokes Agar Selamat  via ","omnibus law kemudahan sektor koperasi umkm prokes selamat via ","positive",14,0.14144958
"bersatulahnkri","female",3918,"2020-11-04T06:57:25Z","Dengan menyebarnya berita Riziq pulang  sebenarnya sudah mengalihkan konsentrasi ditekennya UU Omnibus Law oleh  begitu  oposisi dan SJW dipisahkan dr para kadrun yg biasanya dijadikan attack dog di lapangan  memecah ombak  Dog nya menggonggong ke arah berbeda "," menyebarnya berita riziq pulang mengalihkan konsentrasi ditekennya uu omnibus law oposisi sjw dipisahkan dr kadrun yg dijadikan attack dog lapangan memecah ombak dog nya menggonggong arah berbeda ","positive",39,0.12780626
"Lima8Satu","female",12992,"2020-11-04T06:56:38Z","Entrepreneurial spirit jarang diungkap dalam perdebatan soal  omnibus law  UU Cipta Kerja karena tidak langsung tampak  melainkan harus sedikit digali baru menemukannya ","entrepreneurial spirit jarang diungkap perdebatan omnibus law uu cipta kerja langsung digali menemukannya ","negative",20,0.06208667
"Muhamma56360430","male",20,"2020-11-04T06:56:39Z","Sektor Industri Penting Diserahkan ke Swasta  KSPI  Itulah Alasan UU Omnibus Law Harus Ditolak  penting yang seharusnya dikuasai negara justru diserahkan kepada swasta merupakan salah satu alasan Konfederasi Serikat Pekerja Indonesia  KSPI  menolak UU Omnibus Law  ","sektor industri diserahkan swasta kspi alasan uu omnibus law ditolak dikuasai negara diserahkan swasta salah alasan konfederasi serikat pekerja indonesia kspi menolak uu omnibus law ","negative",37,0.24326269
"dharma122","female",40,"2020-11-04T06:56:57Z","Fraksi Partai Demokrat menyayangkan sikap pemerintah yang tetap mengesahkan UU Omnibus Law tentang Cipta Kerja Nomor 11 Tahun 2020  meski aturan tersebut ditentang sebagian masyarakat di berbagai daerah  termasuk juga di Jakarta ","fraksi partai demokrat menyayangkan sikap pemerintah mengesahkan uu omnibus law cipta kerja nomor aturan ditentang masyarakat daerah jakarta ","negative",30,0.18344807
"h4n4n1a","female",10727,"2020-11-04T06:58:18Z","UU Omnibus Law Mulai Berdampak  Investor Asing Tarik Dana Besar besaran main2 kan  dampaknya ama ekonomi qta kedepan   ","uu omnibus law berdampak investor asing tarik dana besaran main dampaknya ama ekonomi qta kedepan ","negative",20,0.13561207
"redywanjames","male",795,"2020-11-04T06:56:33Z","Ketika  melantik  SBY ingatkan kader jangan berpolitik jahat  faktanya yang dilantik malah jadi salah satu orator demo tolak Omnibus Law di Yogyakarta  Prihatin    "," melantik sby ingatkan kader berpolitik jahat faktanya dilantik salah orator demo tolak omnibus law yogyakarta prihatin ","negative",23,0.11389302
"Pencerah__","male",4858,"2020-11-04T06:58:35Z","Baca nih baik baik ya  Omnibus Law itu bikin semua jd lebih mudah buat mencari kerja  mengurus ijin usah dan banyak lagi lainnya  ","baca nih ya omnibus law bikin jd mudah mencari kerja mengurus ijin ","positive",24,0.14394655
"suryasena53","female",37,"2020-11-04T06:56:18Z","Sdhlah cnn gak usah membacot  kelompok mu bisa menangkan pilpres dg jujur   saja  cabut UU tsb  UU lahir karena kesepakatan   gak gitu yak ","sdhlah cnn gak membacot kelompok mu menangkan pilpres dg jujur cabut uu tsb uu lahir kesepakatan gak gitu yak ","positive",28,0.00121475
"Aryprasetyo85","male",49385,"2020-11-04T06:59:53Z","Presiden  mendobrak  debirokrasi dan deregulasi yang menghambat dunia usaha sulit berkembang di Indonesia UU Cipta Kerja atau Omnibus Law  Cipta Kerja atau Omnibus Law dorong percepatan pertumbuhan ekonomi Indonesia pasca pandemi  ","presiden mendobrak debirokrasi deregulasi menghambat dunia usaha sulit berkembang indonesia uu cipta kerja omnibus law cipta kerja omnibus law dorong percepatan pertumbuhan ekonomi indonesia pasca pandemi ","positive",34,0.38632069
"Ngookk_","female",1148,"2020-11-04T06:59:57Z","Perubahan dan terobosan baru melalui UU Cipta Kerja atau Omnibus Law meliputi semua sektor   sektor ketenagakerjaan  ","perubahan terobosan uu cipta kerja omnibus law meliputi sektor sektor ketenagakerjaan ","positive",18,0.18192962
"trenmyid","male",17,"2020-11-04T07:01:11Z","Draf final omnibus law UU Cipta Kerja yang diunggah di situs resmi Kemensetneg berisi 1 187 halaman  di situs DPR   diunggah draf RUU Cipta Kerja dengan jumlah 1 028 halaman ","draf final omnibus law uu cipta kerja diunggah situs resmi kemensetneg berisi halaman situs dpr diunggah draf ruu cipta kerja halaman ","positive",26,0.23886491
"trenmyid","male",17,"2020-11-04T07:01:11Z","UU Cipta Kerja   JAKARTA    Presiden Joko Widodo akhirnya meneken omnibus law Undang Undang  UU  Cipta Kerja setelah disetujui untuk disahkan dalam rapat paripurna DPR sejak 5 Oktober 2020 ","uu cipta kerja jakarta presiden joko widodo meneken omnibus law undang undang uu cipta kerja disetujui disahkan rapat paripurna dpr oktober ","positive",25,0.22703242
"Widyarenee_","female",934,"2020-11-04T06:59:30Z","9 orang saja bisa bentuk koperasi  dg Omnibus Law UU Ciptaker  kan sangat menarik  aplg bagi kaum milenial yg sudah mulai tergerak melakukan usaha  harus nunggu 20   cukup 9 orang   buat koperasi cak        "," orang bentuk koperasi dg omnibus law uu ciptaker menarik aplg kaum milenial yg tergerak usaha nunggu orang koperasi cak ","negative",35,0.13592701
"humastuban","male",2,"2020-11-04T07:01:02Z","Dengan adanya sejumlah  pelajar yang tertangkap karena terlibat dalam unras omnibus law  Polsek Tuban mengambil langkah berikan himbauan kepada pelajar agar jangan mudah terprovokasi dengan ajakan unras  Karena sebagai pelajar kewajiban yang utama adalah belajar dengan baik  "," pelajar tertangkap terlibat unras omnibus law polsek tuban mengambil langkah himbauan pelajar mudah terprovokasi ajakan unras pelajar kewajiban utama belajar ","positive",37,0.10897781
"yazidhusein","male",982,"2020-11-04T07:00:09Z","Presiden KSPI Said Iqbal    Setelah kami pelajari  isi undang undang tersebut khususnya terkait klaster ketenagakerjaan hampir seluruhnya merugikan kaum buruh  ","presiden kspi said iqbal pelajari isi undang undang terkait klaster ketenagakerjaan merugikan kaum buruh ","negative",19,0.04653124
